topic,topic_words,tahun,count
1,"tekstologi, filologi, relevansinya, sastra, lama",1985-12-17 18:07:12,1
39,"modern, sastra, sejarah, indonesia, fisika",1985-12-17 18:07:12,1
90,"mitos, trilogi, kontra, dukuh, paruk",1985-12-17 18:07:12,1
27,"clique, covering, deficiencies, vertex, trees",1989-11-25 12:00:00,1
90,"bandingan, khotbah, perawan, bukit, telaah",1989-11-25 12:00:00,1
135,"kerajinan, tengah, tradisional, fungsi, perkembangan",1989-11-25 12:00:00,1
27,"deficiencies, triangle, connected, regular, free",1991-03-15 08:00:00,1
62,"semiotik, pengantar, sebuah, writing, efl",1991-03-15 08:00:00,1
135,"logika, pengantar, kebudayaan, menuju, sebuah",1991-03-15 08:00:00,1
184,"siasat, pengubahan, kebiasaan, kelola, diri",1991-03-15 08:00:00,1
18,"tipe, dharma, kepribadian, ikip, wanita",1993-10-20 00:00:00,1
62,"traksaksi, penalaran, kritis, sebagai, writing",1993-10-20 00:00:00,1
71,"motorik, belajar, betel, crocatum, piper",1993-10-20 00:00:00,1
176,"silicate, glasses, nmr, d2o, spectroscopy",1993-10-20 00:00:00,3
213,"etnografi, penelitian, data, analisis, desa",1993-10-20 00:00:00,1
12,"benda, consumer, organisation, onix, limba",1997-09-13 12:00:00,2
13,"inpres, bacaan, apresiasi, pengajaran, dasar",1997-09-13 12:00:00,1
27,"pohon, minimum, either, biner, given",1997-09-13 12:00:00,2
28,"kemitrasejajaran, pria, 1994, ilustrasi, tinjauan",1997-09-13 12:00:00,1
43,"bernalar, mengembangkan, pemecahan, masalah, berpikir",1997-09-13 12:00:00,1
62,"mbah, gandrung, mengenal, wayang, writing",1997-09-13 12:00:00,1
97,"humiltonian, numerik, pengoptimalan, skema, persamaan",1997-09-13 12:00:00,1
146,"pemakaian, wacana, sebuah, kajian, bahasa",1997-09-13 12:00:00,1
176,"relaxation, glasses, nmr, porous, sol",1997-09-13 12:00:00,2
198,"guessing, unfamiliar, contributing, little, words",1997-09-13 12:00:00,1
1,"speakers, millennial, bipa, foreign, generation",1999-01-01 08:00:00,1
19,"abstrak, jabatan, melaksanakan, semangat, filsafat",1999-01-01 08:00:00,2
30,"borate, ligands, dihydrobis, dinuclear, azolyl",1999-01-01 08:00:00,2
41,"fasilitas, perancangan, bangunan, kajian, perilaku",1999-01-01 08:00:00,1
97,"swa, postulat, ketakpastian, heisenberg, cocokan",1999-01-01 08:00:00,1
176,"tetramethoxysilane, gelation, relaxation, nmr, gels",1999-01-01 08:00:00,3
244,"193, blanket, postexposure, nm, gratings",1999-01-01 08:00:00,1
30,"borate, imidazolyl, nitroxide, arabic, radicals",2000-04-20 04:00:00,4
32,"leverage, perusahaan, dividen, ukuran, siklus",2000-04-20 04:00:00,1
34,"menaquinol, azotoformans, reductase, copper, containing",2000-04-20 04:00:00,1
45,"pinning, sheath, tapes, 2223, additives",2000-04-20 04:00:00,1
50,"auditory, somatic, savi, repetition, visual",2000-04-20 04:00:00,1
72,"solitons, 810, bright, cm, femtosecond",2000-04-20 04:00:00,2
244,"spectral, gratings, bragg, reversible, induced",2000-04-20 04:00:00,1
1,"pengajaran, inggris, leksikon, bahasa, kualitatif",2001-08-08 00:00:00,3
6,"bi2sr2cacu2o8, anisotropy, vortex, roles, disorder",2001-08-08 00:00:00,1
30,"derivatives, arabic, tris, silver, arab",2001-08-08 00:00:00,4
45,"sheaths, tapes, 2223, additives, loss",2001-08-08 00:00:00,1
75,"hedychium, acuminatum, histologic, roscoe, metabolites",2001-08-08 00:00:00,1
126,"bantaran, kepedulian, sungai, brantas, hidup",2001-08-08 00:00:00,1
180,"dilema, determinisme, perjalanan, reflektif, sebuah",2001-08-08 00:00:00,1
1,"invest, today, lexically, your, better",2002-11-25 20:00:00,3
4,"daur, instrumentasi, praktikum, kuliah, kimia",2002-11-25 20:00:00,1
5,"belajar, kebiasaan, lingkungan, hubungan, prestasi",2002-11-25 20:00:00,2
6,"lowest, kramers, doublet, xnd0, 4srxcuo4",2002-11-25 20:00:00,1
7,"patriot, implementasinya, lptk, wirausaha, perguruan",2002-11-25 20:00:00,2
13,"kreativitas, membaca, menulis, faktor, dasar",2002-11-25 20:00:00,1
20,"imbalan, ekstrinsik, asuransi, asi, dampaknya",2002-11-25 20:00:00,1
22,"mikrokontroler, terprogram, at89c2051, konstan, 80c31",2002-11-25 20:00:00,2
29,"nadzam, kerancuan, syi, kesusastraan, ir",2002-11-25 20:00:00,1
30,"arabic, silver, arab, spectroscopic, agno2",2002-11-25 20:00:00,9
32,"tobin, diukur, kepemilikan, manajerial, linear",2002-11-25 20:00:00,1
34,"reductase, akuntansi, accounting, concomitantly, bind",2002-11-25 20:00:00,2
90,"legenda, mitos, boyolangu, tulungagung, kecamatan",2002-11-25 20:00:00,1
97,"casimir, fluctuation, macroscopic, vacuum, quantum",2002-11-25 20:00:00,1
113,"ideals, dubrovin, valuation, rings, ring",2002-11-25 20:00:00,2
125,"vries, korteweg, jalan, persamaan, solusi",2002-11-25 20:00:00,1
145,"smla0, 8sr0, 2cuo4, peak, vortex",2002-11-25 20:00:00,1
146,"aspiring, rhetorical, bi, competence, neutron",2002-11-25 20:00:00,1
166,"rekursi, backtracking, fungsi, fractions, fraction",2002-11-25 20:00:00,1
176,"nuclear, glasses, resonance, nanoporous, vapor",2002-11-25 20:00:00,3
180,"menjelajah, renungan, filosofis, sebuah, alam",2002-11-25 20:00:00,1
1,"urge, vocabulary, foreign, instruction, classroom",2004-03-14 16:00:00,1
20,"artha, saf, sasana, kuantitas, kompensasi",2004-03-14 16:00:00,1
22,"pengamanan, gangguan, fasa, berbagai, listrik",2004-03-14 16:00:00,1
29,"problematikanya, fusha, amiyah, serta, arab",2004-03-14 16:00:00,1
30,"arabic, arab, adducts, oxyanion, syntheses",2004-03-14 16:00:00,10
32,"top, losser, piutang, likuid, listing",2004-03-14 16:00:00,1
40,"desparitas, regional, domestik, bruto, 1998",2004-03-14 16:00:00,1
47,"daerah, keuangan, menuju, baru, akuntansi",2004-03-14 16:00:00,2
68,"denitrification, bacterium, azotoformans, gram, bound",2004-03-14 16:00:00,1
73,"pawiyatan, pengejawantahan, tamansiswa, dewantara, hadjar",2004-03-14 16:00:00,1
93,"tembok, kontinu, rol, cat, rancang",2004-03-14 16:00:00,1
111,"penyempitan, clumprit, pemilikan, lahan, pertanian",2004-03-14 16:00:00,2
146,"lexically, metaphor, enhancing, language, teaching",2004-03-14 16:00:00,1
0,"beracuan, konstruktivisme, matematika, smp, pengembangan",2005-07-02 12:00:00,1
1,"introductions, indonesians, rhetoric, grammar, written",2005-07-02 12:00:00,2
2,"geneation, host, voltage, load, stability",2005-07-02 12:00:00,1
4,"filosofi, konstruktivisme, kimia, dalam, pembelajaran",2005-07-02 12:00:00,1
15,"tes, olahraga, keterampilan, android, mobile",2005-07-02 12:00:00,1
28,"berperspektif, paradigma, konseling, gender, graphs",2005-07-02 12:00:00,1
30,"ligands, arabic, arab, salts, bidentate",2005-07-02 12:00:00,11
32,"kas, setara, bej, likuiditas, atau",2005-07-02 12:00:00,1
37,"under, training, project, service, mathematics",2005-07-02 12:00:00,1
51,"nyamplung, hzsm, cracking, biofuel, alumina",2005-07-02 12:00:00,1
62,"martutik, bustanul, arifin, 2006, writing",2005-07-02 12:00:00,1
90,"witches, shakespeare, macbeth, social, media",2005-07-02 12:00:00,1
98,"teoritis, filosofis, praktis, pasar, syariah",2005-07-02 12:00:00,1
104,"semarang, keuntungan, boyolali, peternakan, perah",2005-07-02 12:00:00,1
117,"pemaknaannya, nadar, simbol, garam, upacara",2005-07-02 12:00:00,1
129,"dyadic, saling, withdrawal, silang, suami",2005-07-02 12:00:00,1
164,"approac, studentswriting, implementing, scaffolding, class",2005-07-02 12:00:00,1
223,"tps, share, pair, think, kooperatif",2005-07-02 12:00:00,2
244,"cladding, slanted, equalisation, discrete, resonances",2005-07-02 12:00:00,1
1,"pambelajaran, keilmuan, pembelajar, bahasa, isi",2006-10-20 08:00:00,3
2,"host, voltage, load, generation, stability",2006-10-20 08:00:00,1
4,"pengaruhpenerapan, kimia, makroskopis, retensi, mikroskopis",2006-10-20 08:00:00,1
5,"kotamadya, kebiasaan, belajar, mojokerto, prestasi",2006-10-20 08:00:00,1
6,"00000, tbmno3, relaxor, ferroelectric, 01700",2006-10-20 08:00:00,3
13,"permulaan, bergambar, cerita, minat, membaca",2006-10-20 08:00:00,1
17,"mengajar, sekolahdasar, keikutsertaan, profesionalisme, sertifikasi",2006-10-20 08:00:00,2
19,"transformasional, efikasi, kontribusi, raya, kejuruan",2006-10-20 08:00:00,1
20,"pdam, tim, input, kontrol, karyawan",2006-10-20 08:00:00,1
26,"wahyu, suparlan, rochmadi, diara, ktut",2006-10-20 08:00:00,1
28,"catatan, beberapa, violence, domestic, workers",2006-10-20 08:00:00,2
30,"arabic, arab, agx, bipyridyl, oligodentate",2006-10-20 08:00:00,10
32,"tanggal, sudi, mei, 27, sesudah",2006-10-20 08:00:00,1
33,"kecenderungan, gaya, um, akuntansi, fe",2006-10-20 08:00:00,1
34,"nitric, reductase, mechanism, catalytic, variations",2006-10-20 08:00:00,1
35,"dialoque, pkn, lembar, be, deep",2006-10-20 08:00:00,1
38,"peta, fisika, penguasaan, konsep, pbi",2006-10-20 08:00:00,3
39,"1963, 1957, keadaan, bahaya, penerapan",2006-10-20 08:00:00,1
40,"2006, regional, bruto, disparitas, domestik",2006-10-20 08:00:00,2
49,"shariat, penyesatan, kufr, vonis, teo",2006-10-20 08:00:00,3
71,"tarikan, perkotaan, pergerakan, kendaraan, dasar",2006-10-20 08:00:00,1
78,"penghentian, prematur, prosedur, audit, atas",2006-10-20 08:00:00,1
79,"pustakawan, propinsi, perpustakaan, daerah, penetapan",2006-10-20 08:00:00,2
99,"cd, perguruan, mengembangkan, kewirausahaan, tinggi",2006-10-20 08:00:00,1
108,"angin, atrium, denah, bujursangkar, berventilasi",2006-10-20 08:00:00,1
163,"potensial, inovatif, proyek, mutu, pendekatan",2006-10-20 08:00:00,2
177,"unit, bri, loan, sesudah, lumpur",2006-10-20 08:00:00,1
0,"matematika, langkah, stm, masalah, pemecahan",2008-02-07 04:00:00,4
1,"bahasa, titik, berbahasa, pengajaran, ebtanas",2008-02-07 04:00:00,10
2,"konvertor, fotovoltaik, kontingensi, voltage, listrik",2008-02-07 04:00:00,4
4,"makroskopis, mikroskopis, fase, elektrokimia, tourism",2008-02-07 04:00:00,5
5,"hayati, keanekaragaman, bacaan, penanaman, fiksi",2008-02-07 04:00:00,2
6,"magnetodielectric, striction, inf, coupling, tb",2008-02-07 04:00:00,8
9,"pegawai, insani, fip, inovatif, modal",2008-02-07 04:00:00,2
11,"eugenol, maserasi, rendemen, cengkeh, nabati",2008-02-07 04:00:00,1
12,"konsumen, resists, advocacy, loyalitas, consumer",2008-02-07 04:00:00,4
13,"bacaan, penuntun, konstruktif, pertanyaan, secara",2008-02-07 04:00:00,4
15,"punggung, peregangan, fleksibilitas, berbagai, otot",2008-02-07 04:00:00,1
17,"jabatan, profesionalisasi, konservatif, guru, penggabungan",2008-02-07 04:00:00,4
18,"agresif, orangtua, sikap, perilaku, sumber",2008-02-07 04:00:00,1
19,"kepemimpinan, kepala, jabatan, dinas, melaksanakan",2008-02-07 04:00:00,2
20,"1912, bumiputera, asuransi, jiwa, dampaknya",2008-02-07 04:00:00,1
22,"triggering, controlled, angle, speedy, retifier",2008-02-07 04:00:00,2
26,"ptksm, fpbs, penyiapan, 1992, menurut",2008-02-07 04:00:00,1
28,"ayat, whorf, sapir, hipotesis, relativitas",2008-02-07 04:00:00,3
29,"durus, mukatsafah, arabiyah, arab, pembelajar",2008-02-07 04:00:00,3
30,"grup, ruangnya, madelung, konstanta, diphenylphosphinoethylene",2008-02-07 04:00:00,2
32,"saham, serikat, paritas, 1997desember, kurs",2008-02-07 04:00:00,2
33,"preferensi, gaya, akuntansi, prestasi, faktor",2008-02-07 04:00:00,1
35,"dd, menyusun, ct, dialogue, ppkn",2008-02-07 04:00:00,1
36,"jerman, gefge, disandangnya, aktionsart, funktionsverb",2008-02-07 04:00:00,4
38,"fisika, peta, pokok, selekta, pemec",2008-02-07 04:00:00,4
39,"malaka, rmsi, presidensial, selat, pengamanan",2008-02-07 04:00:00,3
40,"pemerataan, 1995, 2007, desentralisasi, pertumbuhan",2008-02-07 04:00:00,1
44,"kondusif, menciptakan, perkuliahan, profil, pemanfaatan",2008-02-07 04:00:00,1
45,"superkonduktor, bpscco, pemanas, pita, pemanasan",2008-02-07 04:00:00,2
49,"fluid, kepurbakalaan, menuai, tinggalan, menyemai",2008-02-07 04:00:00,3
50,"division, diklat, teams, pemasaran, baran",2008-02-07 04:00:00,2
51,"risinoleat, transesterifikasi, castor, isolasi, minyak",2008-02-07 04:00:00,1
58,"inggris, kursus, praktikan, fungsionalnya, science",2008-02-07 04:00:00,5
61,"evaluasi, proses, menulis, pembelajaran, combustion",2008-02-07 04:00:00,1
62,"rantai, turunan, writing, efl, argumentative",2008-02-07 04:00:00,1
65,"keberlangsungan, ukm, kewirausahaan, usaha, tradisional",2008-02-07 04:00:00,3
77,"kekas, jender, mempelajari, berperspektif, kotamadya",2008-02-07 04:00:00,3
81,"kreatif, kritis, berpikir, dasar, pendidikan",2008-02-07 04:00:00,1
88,"pemberian, wulandari, pensintetis, perolehan, menagih",2008-02-07 04:00:00,2
90,"tumenggung, surontani, legenda, makna, tema",2008-02-07 04:00:00,1
93,"seni, 1996, representasional, realistis, pertemuan",2008-02-07 04:00:00,3
97,"gravitasi, terdadah, penguat, serat, kontinum",2008-02-07 04:00:00,3
100,"sosiologis, penegakan, otonomi, desentralisasi, hukum",2008-02-07 04:00:00,2
104,"pengaduk, mekanis, penyemprot, bergerak, obat",2008-02-07 04:00:00,1
111,"karangbesuki, petani, nonpertanian, memperoleh, mantan",2008-02-07 04:00:00,2
117,"upacara, ramayana, tokoh, nadar, pemaknaannya",2008-02-07 04:00:00,2
126,"benda, campur, pelem, onik, darat",2008-02-07 04:00:00,1
135,"cagar, kuantitatip, banda, lokasi, sekitar",2008-02-07 04:00:00,1
143,"kwh, pengganti, rangkaian, halal, meter",2008-02-07 04:00:00,1
146,"jedor, konstruk, gejala, lisan, konteks",2008-02-07 04:00:00,2
158,"depnaker, sosok, keilmuan, keliling, penyelenggaraan",2008-02-07 04:00:00,2
160,"dilakukan, supervisi, mengajar, oleh, kegiatan",2008-02-07 04:00:00,1
171,"sianida, sumur, terkandung, tapioka, tepung",2008-02-07 04:00:00,1
175,"keramik, kasongan, disain, kultural, kelangsungan",2008-02-07 04:00:00,2
198,"murid, berbicara, tinggi, bullying, teknik",2008-02-07 04:00:00,1
216,"pengubah, bantu, bee, mendengarkan, suara",2008-02-07 04:00:00,1
219,"hubung, semiotik, prasasti, religi, telaah",2008-02-07 04:00:00,1
234,"multiguna, percetakan, cetak, rancang, kecil",2008-02-07 04:00:00,1
235,"terjadi, bila, tindakan, kecelakaan, keselamatan",2008-02-07 04:00:00,1
247,"passiflora, marga, keanekaragaman, jenis, daerah",2008-02-07 04:00:00,1
271,"laplace, maksimum, operator, minimum, sifat",2008-02-07 04:00:00,1
285,"1a, tematis, bank, tematik, dasar",2008-02-07 04:00:00,2
1,"cls, interferensi, leksikal, proposed, morfologi",2009-05-27 00:00:00,2
2,"microhydro, oscillation, power, transient, hydropower",2009-05-27 00:00:00,7
5,"ethical, conflict, solution, interest, systems",2009-05-27 00:00:00,1
6,"spinels, ybco, frustrated, magnetodielectric, coupling",2009-05-27 00:00:00,8
9,"kediri, asertif, tesis, aliyah, paket",2009-05-27 00:00:00,1
12,"satwa, liar, perlindungan, iklan, layanan",2009-05-27 00:00:00,1
13,"booktalk, arjowinangun, realistik, fiksi, sdn",2009-05-27 00:00:00,3
22,"ultrasonik, delphi, lampu, pengendali, lalu",2009-05-27 00:00:00,1
26,"nilai, budi, pekerti, living, menumbuhkan",2009-05-27 00:00:00,2
28,"graphs, saadawi, nawal, nol, pelecehan",2009-05-27 00:00:00,5
30,"crown, complexes, dentate, initio, 12",2009-05-27 00:00:00,2
32,"keagenan, likuiditas, hutang, perusahaan, kepemilikan",2009-05-27 00:00:00,2
35,"hibah, lanjutan, dialogue, laporan, kewarganegaraan",2009-05-27 00:00:00,1
36,"traininguntuk, gramatikal, leksikal, circuit, jerman",2009-05-27 00:00:00,1
37,"kanak, standar, taman, sarana, mutu",2009-05-27 00:00:00,1
38,"fisika, ls, padat, peta, prestasi",2009-05-27 00:00:00,5
39,"mudik, tradisi, fisika, indonesia, di",2009-05-27 00:00:00,1
40,"theil, perkiraan, ketimpangan, pendapatan, indeks",2009-05-27 00:00:00,2
43,"dirinya, komitmen, membangun, mengambil, apk",2009-05-27 00:00:00,2
53,"porites, khao, khang, banding, skeletal",2009-05-27 00:00:00,1
62,"betawi, indahnya, writing, efl, argumentative",2009-05-27 00:00:00,1
63,"darurat, pangan, dalam, indonesia, candi",2009-05-27 00:00:00,1
65,"kewirausahaan, modul, smk, pengembangan, di",2009-05-27 00:00:00,1
76,"kecemasan, religiusitas, kematangan, dewasa, emosi",2009-05-27 00:00:00,1
90,"intimate, conundrum, dirty, sin, attempt",2009-05-27 00:00:00,1
91,"nabatipada, cassytha, insektisida, parasittali, filiformis",2009-05-27 00:00:00,1
100,"yudikatif, legislatif, eksekutif, dasawarsa, konstitusi",2009-05-27 00:00:00,1
105,"fondamental, ie, lingkup, sosiokultural, globalisasi",2009-05-27 00:00:00,1
121,"co87zr5nb8, chip, inductors, films, blended",2009-05-27 00:00:00,1
126,"6m, keswadayaan, masyaraka, pembudayaan, badan",2009-05-27 00:00:00,1
141,"xpression, imensional, adaboost, wajah, pendeteksi",2009-05-27 00:00:00,2
145,"superkonduktor, rapat, eksternal, tunggal, vortex",2009-05-27 00:00:00,1
147,"bensin, ketela, mesin, bioetanol, putaran",2009-05-27 00:00:00,1
154,"cirrhosis, thrombosis, vein, rare, advanced",2009-05-27 00:00:00,1
268,"singir, cermin, tradisi, komunitas, santri",2009-05-27 00:00:00,1
289,"interferensi, jerman, aufsatz, sintaksis, geogebra",2009-05-27 00:00:00,1
0,"matemati, unjuk, eliciting, membelajarkan, koneksi",2010-09-13 20:00:00,3
1,"ambivalences, gatekeepers, voices, apologi, ilokusi",2010-09-13 20:00:00,7
2,"grid, emphasis, kebonagung, walks, power",2010-09-13 20:00:00,9
3,"servqual, pembentuk, wisatawan, obyek, positif",2010-09-13 20:00:00,1
4,"centred, concepts, involving, japan, tesis",2010-09-13 20:00:00,3
5,"selamatkan, penyelamatan, bersaing, hibah, pintar",2010-09-13 20:00:00,1
6,"coupling, iron, jarosite, magnetoelectric, mntio",2010-09-13 20:00:00,4
7,"kewirausahaan, dukungan, berwirausaha, soft, kesiapan",2010-09-13 20:00:00,2
10,"cotextual, stray, berpendekatan, two, stay",2010-09-13 20:00:00,1
11,"blanching, lamk, kelor, nutrient, oleifera",2010-09-13 20:00:00,1
12,"customer, lights, perumnas, koran, clothing",2010-09-13 20:00:00,4
13,"raft, membaca, wongsorejo, katkan, mening",2010-09-13 20:00:00,7
14,"telepon, perampokan, merajalela, seluler, semakin",2010-09-13 20:00:00,1
15,"permasalahan, etik, atlet, olahraga, dinamis",2010-09-13 20:00:00,4
16,"bias, dikotomi, umum, agama, perguruan",2010-09-13 20:00:00,1
17,"zone, sertifikasi, kesulitan, proximal, plpg",2010-09-13 20:00:00,4
19,"gaya, kepemimpinan, kepala, managerial, lamongan",2010-09-13 20:00:00,2
20,"keterhubungan, organisasi, struktur, budaya, kepemimpinan",2010-09-13 20:00:00,1
21,"tik, psikotropika, edukasi, berjenjang, komunikasi",2010-09-13 20:00:00,4
22,"induksi, fasa, perontok, desainsensorless, reinforcement",2010-09-13 20:00:00,4
24,"berganda, remidial, tutor, ujian, cerdas",2010-09-13 20:00:00,2
26,"kostum, properti, bermain, soal, cerita",2010-09-13 20:00:00,2
27,"graf, isomorfisma, sifat, fuzzy, warna",2010-09-13 20:00:00,2
28,"kesetaraan, memimpin, gender, graphs, karir",2010-09-13 20:00:00,5
30,"arabic, arab, totalistic, cellular, salju",2010-09-13 20:00:00,7
31,"mangan, dangkal, geografis, sig, besi",2010-09-13 20:00:00,2
32,"volatilitas, blockholder, dolar, tukar, rupiah",2010-09-13 20:00:00,3
33,"perusahaan, akuntansi, akuntan, keuangan, ifrs",2010-09-13 20:00:00,4
34,"zrcl4, h2bdc, nb2o5, benzenedicarboxylic, mim",2010-09-13 20:00:00,2
35,"meaning, english, language, critical, teaching",2010-09-13 20:00:00,1
36,"visi, jerman, sprachbaukasten, spiel, kwartet",2010-09-13 20:00:00,3
37,"keterjangkauan, kepastian, memperoleh, ketersediaan, kesetaraan",2010-09-13 20:00:00,1
38,"padat, fisika, zat, explanation, prestasi",2010-09-13 20:00:00,5
39,"tilang, kedaulatan, tesol, perjalanan, prospects",2010-09-13 20:00:00,3
40,"neraca, 87, bilateral, mitra, perdagangan",2010-09-13 20:00:00,2
41,"soft, hard, skill, paikem, menuju",2010-09-13 20:00:00,6
45,"ceo, resistive, switching, electrode, inf",2010-09-13 20:00:00,1
46,"sleman, 2003, borland, dokter, harus",2010-09-13 20:00:00,3
49,"ayat, tercermin, alquran, berbentuk, pertanyaan",2010-09-13 20:00:00,1
50,"jawab, tanggung, pkn, inovatif, jigsaw",2010-09-13 20:00:00,2
51,"pemasok, goreng, bekas, pemetaan, minyak",2010-09-13 20:00:00,1
53,"isotopes, dust, japan, contents, side",2010-09-13 20:00:00,1
59,"lactic, resin, poly, bamboo, composites",2010-09-13 20:00:00,1
62,"sholihul, 2008, lurik, pesona, writing",2010-09-13 20:00:00,3
75,"cottonii, polygalactan, anticoagulant, eucheuma, algae",2010-09-13 20:00:00,1
82,"polypedates, leucomystax, embryo, frog, campus",2010-09-13 20:00:00,1
85,"anaerob, bioaktivator, degradasi, microorganism, menghasilkan",2010-09-13 20:00:00,1
86,"aerogel, bagasse, abu, silika, ambient",2010-09-13 20:00:00,2
90,"fuadi, menara, moralitas, karya, social",2010-09-13 20:00:00,6
91,"galur, ulat, berbiji, grayak, hasiltinggi",2010-09-13 20:00:00,1
92,"gerak, gaya, bebas, acceleration, pemahaman",2010-09-13 20:00:00,3
93,"batin, keadaan, sanggar, melestarikan, bima",2010-09-13 20:00:00,2
95,"sydney, harbour, spills, australia, compliance",2010-09-13 20:00:00,1
96,"olahrawan, anabolik, hormon, pada, nelayan",2010-09-13 20:00:00,1
97,"quantum, engine, inconsistency, carnot, probability",2010-09-13 20:00:00,3
98,"makroekonomi, stabilitas, bank, profitabilitas, syariah",2010-09-13 20:00:00,1
100,"dikembangkan, pendiri, pengawasan, demokrasi, bangsa",2010-09-13 20:00:00,2
101,"ict, center, manajemen, pengembangan, model",2010-09-13 20:00:00,1
102,"pengklasifikasian, ipk, fuzzy, menentukan, elektro",2010-09-13 20:00:00,2
105,"eksploitasi, pelanggaran, iklan, etika, perkembangan",2010-09-13 20:00:00,1
107,"quench, temper, keausan, sncm, 220",2010-09-13 20:00:00,1
113,"krull, bounded, related, some, order",2010-09-13 20:00:00,1
116,"sensitized, dye, igf, lemak, teh",2010-09-13 20:00:00,2
118,"laminasi, sengon, petung, kolom, bambu",2010-09-13 20:00:00,1
121,"copper, pani, thin, dielectric, iron",2010-09-13 20:00:00,1
129,"kontoversi, withdrawal, suami, istri, pasangan",2010-09-13 20:00:00,2
131,"murbei, dysenteriae, shigella, morus, alba",2010-09-13 20:00:00,1
143,"instrumentation, installation, systems, applications, electrical",2010-09-13 20:00:00,1
144,"pasaran, pipa, ada, fitting, berbagai",2010-09-13 20:00:00,1
146,"conviction, concerns, linguistics, situated, passion",2010-09-13 20:00:00,3
147,"bensin, ketela, mesin, putaran, persentase",2010-09-13 20:00:00,1
150,"wilmar, karangkering, gresik, nabati, kebomas",2010-09-13 20:00:00,2
156,"mengajar, rampilan, kete, asphalt, vi",2010-09-13 20:00:00,1
158,"restorative, favorit, tempat, sarana, mahasiswa",2010-09-13 20:00:00,1
162,"sidik, quantization, jari, syaraf, tiruan",2010-09-13 20:00:00,1
163,"teknikal, menghasilkan, proyek, kecakapan, vs",2010-09-13 20:00:00,5
167,"genre, noncontoh, menulis, contoh, perangkat",2010-09-13 20:00:00,3
168,"kooperatif, meningatkan, melempar, throwing, snowball",2010-09-13 20:00:00,2
170,"pelaksanaannya, kecakapan, alternatif, hidup, smk",2010-09-13 20:00:00,1
172,"sektor, kerakyatan, makro, kelembagaan, stabilitas",2010-09-13 20:00:00,4
177,"ketiga, pihak, penyaluran, loans, dana",2010-09-13 20:00:00,1
178,"tembelang, cartoons, bercerita, vcd, adapting",2010-09-13 20:00:00,3
184,"kaitannya, penumbuhan, kesadaran, diri, awareness",2010-09-13 20:00:00,1
190,"earthwork, estimating, activities, economic, environmental",2010-09-13 20:00:00,1
197,"disertasi, kekerasan, verbal, smp, kota",2010-09-13 20:00:00,1
198,"silence, talk, value, perspective, class",2010-09-13 20:00:00,1
207,"perawatan, manajemen, bangunan, sekolah, ekstrakurikuler",2010-09-13 20:00:00,2
209,"segmentasi, mathlab, geofisika, interpretasi, resistivitas",2010-09-13 20:00:00,2
213,"wacana, analisis, desa, good, pelayanan",2010-09-13 20:00:00,1
215,"season, introduction, colony, bee, harvets",2010-09-13 20:00:00,2
216,"macapat, mendengarkan, semester, bee, viii",2010-09-13 20:00:00,1
222,"diperoleh, pembimbing, utama, skripsi, virtual",2010-09-13 20:00:00,2
244,"grating, seragam, reflektivitas, panjang, transmisi",2010-09-13 20:00:00,1
247,"refugee, generalits, predator, wonosari, increased",2010-09-13 20:00:00,1
250,"strukturalisme, andrea, genetik, pengarang, hirata",2010-09-13 20:00:00,1
253,"apartemen, sni, pemadam, soekarno, hatta",2010-09-13 20:00:00,1
265,"disputes, hidden, tax, action, case",2010-09-13 20:00:00,1
266,"naskah, drama, tax, pajak, viiig",2010-09-13 20:00:00,3
269,"sengkang, kotsovos, bertulang, tertutup, tambahan",2010-09-13 20:00:00,1
281,"indicators, aging, population, some, music",2010-09-13 20:00:00,1
293,"macromedia, aksara, flash, vii, membaca",2010-09-13 20:00:00,1
0,"matematika, matematik, yunior, skemp, tapps",2012-01-01 16:00:00,8
1,"words, borrowed, pembelajatan, hafiz, kejiwaan",2012-01-01 16:00:00,6
2,"directpipe, outputs, committed, computation, hsabc",2012-01-01 16:00:00,2
3,"geografis, dki, lokasi, tempat, jakarta",2012-01-01 16:00:00,1
4,"intermolecular, bonding, topics, style, chemical",2012-01-01 16:00:00,1
5,"panggungrejo, 04, kepanjen, hidup, sdn",2012-01-01 16:00:00,1
6,"edge, yvo, superexchange, simultaneously, orbital",2012-01-01 16:00:00,10
7,"pkm, kewirausahaanmasyarakat, sikapkewirausahaan, efi, skb",2012-01-01 16:00:00,3
9,"sinkronisasi, reflected, kemampukerjaan, recruitment, outlines",2012-01-01 16:00:00,5
11,"allopurinol, inhibisi, xantin, oksidase, relatif",2012-01-01 16:00:00,1
12,"packaging, symbolic, penawaran, kontak, komisif",2012-01-01 16:00:00,5
13,"anextensive, class, tasks, independence, autonomous",2012-01-01 16:00:00,2
14,"visualisasi, pasuruan, timur, aplikasi, android",2012-01-01 16:00:00,1
16,"enterpreneurship, kepribadian, penanaman, membentuk, ukm",2012-01-01 16:00:00,1
17,"teqip, keprofesionalan, guru, pedagogik, profesionalisme",2012-01-01 16:00:00,4
18,"pengasuhan, transformative, keluarga, dini, lingkungan",2012-01-01 16:00:00,1
20,"throughout, berdampak, compensationtoward, perubahan, job",2012-01-01 16:00:00,3
22,"omni, robots, robotics, robot, directional",2012-01-01 16:00:00,3
24,"rough, set, approaches, mining, data",2012-01-01 16:00:00,1
